EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,JOB_ID,SALARY,COMMISSION_PCT,MANAGER_ID,DEPARTMENT_ID
428,Arthur,Hoffman,AHOFFMAN,"515.161.2065",IT_PROG,6665.0,,349,60
429,Jean,Gietz,JGIETZ,"515.199.7252",IT_PROG,8721.0,,349,60
430,Sean,Vance,SVANCE,"515.127.2985",IT_PROG,4262.0,,349,60
431,Wayne,Soto,WSOTO,"515.121.6068",IT_PROG,8463.0,,349,60
432,Albert,Tobias,ATOBIAS,"515.162.7906",IT_PROG,7259.0,,349,60
433,Bruce,Medina,BMEDINA,"515.130.5735",IT_PROG,7139.0,,349,60
434,Douglas,Santiago,DSANTIAG,"515.140.1116",IT_PROG,8374.0,,349,
435,Alan,Elliott,,"515.196.2814",IT_PROG,4965.0,,349,60
436,,Hoffman,BHOFFMAN,"515.152.1213",IT_PROG,5403.0,,349,60
437,Ronald,Grant,RGRANT,"515.139.9638",IT_PROG,5647.0,,349,60
438,Amy,Spencer,ASPENCER,"515.158.2382",IT_PROG,8912.0,,349,60
439,Samuel,Wright,SWRIGHT,"515.165.5987",IT_PROG,6995.0,,349,60
440,Henry,Romero,HROMERO,,IT_PROG,6357.0,,349,60
441,,Hartstein,KHARTSTE,"515.181.3246",IT_PROG,7902.0,,349,60
442,Christine,Fernandez,CFERNAND,"515.187.6105",IT_PROG,6315.0,,349,60
443,Christian,Johnston,CJOHNSTO,"515.144.3580",IT_PROG,8655.0,,349,60
444,Lauren,Hernandez,LHERNAND,"515.199.4352",IT_PROG,,,349,60
445,Sara,Mills,SMILLS,"515.184.6039",IT_PROG,5384.0,,349,60
446,Ruth,Ozer,ROZER,"515.126.5665",IT_PROG,8601.0,,349,60
447,Albert,Andrews,AANDREWS,"515.192.5793",IT_PROG,5556.0,,349,60
448,Jack,Cain,JCAIN,"515.156.4560",IT_PROG,7332.0,,349,60
449,Mark,Owens,MOWENS,"515.121.1745",PR_REP,10000.0,,104,70
450,Frank,Vargas,FVARGAS,"515.124.6826",PR_REP,10000.0,,449,70
451,Ethan,Morris,EMORRIS,"515.176.2562",PR_REP,10000.0,,449,70
452,Dorothy,Perez,DPEREZ,"515.199.5051",PR_REP,10000.0,,449,70
453,Kathleen,Grant,KGRANT,"515.176.5566",PR_REP,10000.0,,449,70
454,Betty,West,BWEST,"515.168.5651",PR_REP,10000.0,,449,70
455,Thomas,Anderson,TANDERSO,"650.172.6309",SA_REP,8049.0,0.15,113,80
456,Ralph,Burke,RBURKE,"650.140.8627",SA_REP,6622.0,0.3,114,80
457,Andrea,Fox,AFOX,"650.165.6601",SA_REP,7269.0,0.35,115,80
458,Lauren,Chapman,LCHAPMAN,"650.177.6544",SA_REP,6467.0,0.4,116,80
459,Brian,Robinson,BROBINSO,"650.140.9423",SA_REP,7523.0,0.4,117,80
460,Catherine,,CSILVA,"650.123.7762",SA_REP,11010.0,0.2,118,80
461,Hannah,Bennett,HBENNETT,"650.158.4797",SA_REP,10389.0,0.4,119,80
462,Amber,Powell,APOWELL,"650.167.4470",SA_REP,10018.0,0.15,120,80
463,Jessica,Ortiz,JORTIZ,"650.171.5164",SA_REP,6954.0,,113,80
464,Carol,Black,CBLACK,"650.187.6515",SA_REP,10624.0,0.4,114,80
465,Walter,Kumar,WKUMAR,"650.141.3108",SA_REP,8805.0,0.3,115,80
466,Kyle,James,KJAMES,"650.179.9119",SA_REP,10467.0,0.2,116,80
467,Billy,Pataballa,BPATABAL,"650.178.8896",SA_REP,7841.0,0.2,117,80
468,Ann,Burns,ABURNS,"650.123.9022",SA_REP,6765.0,0.35,118,80
469,Patricia,Salazar,PSALAZAR,"650.145.6848",SA_REP,9086.0,0.2,119,80
470,Denise,Torres,DTORRES,"650.171.9649",SA_REP,11311.0,0.15,120,80
471,Denise,Rajs,DRAJS,"650.193.4053",SA_REP,7353.0,0.25,,80
472,Donald,Carlson,DCARLSON,"650.185.9722",SA_REP,9370.0,0.2,114,80
473,Catherine,Zlotkey,CZLOTKEY,"650.122.2712",SA_REP,9935.0,0.3,115,80
474,Hannah,Marlow,HMARLOW,"650.151.4941",SA_REP,8800.0,0.15,116,80
475,Kevin,Jackson,KJACKSON,"650.150.6673",SA_REP,11475.0,0.3,117,80
476,Virginia,Atkinson,VATKINSO,"650.186.3925",SA_REP,,0.35,118,80
477,Margaret,Kaufling,MKAUFLIN,"650.161.6517",SA_REP,11153.0,0.3,119,80
478,Michelle,Guerrero,MGUERRER,"650.130.8523",SA_REP,8074.0,0.2,120,80
479,Doris,Feeney,DFEENEY,"650.135.2277",SA_REP,7221.0,0.35,113,80
480,Rebecca,Cox,RCOX,"650.144.3611",SA_REP,7393.0,0.3,114,80
481,Linda,Watson,LWATSON,"650.176.3443",SA_REP,,0.15,115,80
482,Brandon,Chapman,BCHAPMAN,"650.159.2581",SA_REP,7632.0,,116,80
483,Nancy,Elliott,NELLIOTT,"650.172.2559",SA_REP,10412.0,0.4,117,80
484,Nicole,Stephens,NSTEPHEN,"650.168.5273",SA_REP,7572.0,0.35,118,80
485,Vincent,Rajs,,"650.125.1797",SA_REP,8072.0,0.4,119,80
486,Olivia,Bates,OBATES,,SA_REP,7237.0,0.25,120,80
487,Megan,Vargas,MVARGAS,"650.190.8629",SA_REP,10958.0,0.3,113,80
488,Andrew,Patel,APATEL,"650.141.3411",SA_REP,7967.0,0.2,114,80
489,,Carlson,ACARLSON,"650.164.5600",SA_REP,6444.0,,115,80
490,Sandra,Perez,SPEREZ,"650.123.7127",SA_REP,8433.0,0.4,116,80
491,Victor,Popp,VPOPP,"650.174.9124",SA_REP,,,117,80
492,Gary,Khoo,GKHOO,"650.171.4273",SA_REP,10659.0,0.35,118,80
493,Nancy,Warren,NWARREN,,SA_REP,8294.0,0.4,119,80
494,Julie,Mikkilineni,JMIKKILI,"650.158.9264",SA_REP,11094.0,0.25,120,80
495,Roger,Matos,RMATOS,"650.124.2516",SA_REP,9056.0,0.25,113,80
496,Philip,Alexander,PALEXAND,"650.185.6880",SA_REP,10622.0,0.25,114,80
497,Ruth,Thomas,RTHOMAS,"650.121.8116",SA_REP,10336.0,0.2,115,80
498,Andrew,Castillo,ACASTILL,"650.185.5714",SA_REP,11058.0,0.25,116,80
499,Jessica,Robinson,JROBINSO,"650.129.9494",SA_REP,11196.0,0.35,117,80
500,Rachel,Hicks,RHICKS,"650.164.7170",SA_REP,6753.0,0.2,118,80
501,Joseph,Rose,JROSE,"650.125.2787",SA_REP,8998.0,0.25,119,80
502,Charlotte,Nichols,CNICHOLS,"650.121.2405",SA_REP,8007.0,0.4,120,80
503,Jessica,Clark,JCLARK,"650.166.1169",SA_REP,7785.0,0.15,113,80
504,Peter,Nayer,PNAYER,"650.144.8013",SA_REP,6507.0,,114,80
505,Megan,Duncan,MDUNCAN,"650.181.4594",SA_REP,6950.0,,115,80
506,Sharon,Bates,SBATES,"650.131.1767",SA_REP,8593.0,0.4,116,80
507,Jeffrey,Anderson,JANDERSO,"650.177.3589",,,0.15,117,80
508,Mark,Patterson,MPATTERS,"650.186.6259",SA_REP,8568.0,0.2,118,80
509,Amanda,Harrison,AHARRISO,"650.146.7461",SA_REP,6818.0,0.2,119,80
510,Rachel,Wagner,RWAGNER,"650.137.4596",SA_REP,6290.0,0.4,120,80
511,Bobby,Tran,BTRAN,"650.141.8981",SA_REP,10768.0,0.15,113,80
512,Deborah,Chambers,DCHAMBER,"650.139.3377",SA_REP,9022.0,0.4,114,80
513,Ethan,Graham,EGRAHAM,"650.173.1488",SA_REP,6192.0,0.15,115,80
514,Keith,Silva,KSILVA,"650.156.4330",SA_REP,9364.0,0.3,116,80
515,Anna,Matos,AMATOS,"650.136.4556",SA_REP,6317.0,0.35,117,
516,Christina,Cooper,CCOOPER,"650.120.4238",SA_REP,7982.0,0.4,118,80
517,Ethan,Henderson,EHENDERS,"650.132.5144",SA_REP,9529.0,0.15,119,80
518,Kenneth,Cook,KCOOK,"650.143.6938",SA_REP,9519.0,0.2,120,80
519,Gerald,Hawkins,GHAWKINS,"650.182.2070",SA_REP,,0.2,113,80
520,Denise,Berry,DBERRY,"650.126.4271",SA_REP,8595.0,0.15,114,80
521,Teresa,Franklin,TFRANKLI,"650.161.9770",SA_REP,8040.0,0.25,115,80
522,Alice,Watkins,AWATKINS,"650.144.4671",SA_REP,6699.0,0.4,116,80
523,Patrick,Hill,PHILL,"650.179.3504",SA_REP,8550.0,0.3,117,80
524,Martha,Richards,MRICHARD,"650.157.2647",,10551.0,0.4,118,80
525,,Mitchell,,"650.180.8735",SA_REP,9564.0,0.3,119,80
526,Katherine,Contreras,KCONTRER,"650.152.4413",SA_REP,10123.0,0.3,120,80
527,Gerald,Ford,GFORD,"650.184.2394",SA_REP,10309.0,0.15,113,80
528,Richard,Harris,RHARRIS,"650.161.3417",SA_REP,9581.0,0.25,114,80
529,James,Markle,JMARKLE,"650.153.3681",SA_REP,10881.0,0.2,115,80
530,Wayne,Holmes,WHOLMES,"650.171.3270",SA_REP,10281.0,,116,80
531,Samuel,Cox,SCOX,"650.163.4605",SA_REP,10340.0,0.35,117,80
532,Roger,Davis,RDAVIS,"650.173.9550",SA_REP,6737.0,0.15,118,80
533,Ethan,Hunt,EHUNT,"650.123.4199",SA_REP,8210.0,0.15,119,80
534,Billy,Maldonado,BMALDONA,"650.165.6557",SA_REP,9821.0,0.3,120,80
535,Jacqueline,Chambers,JCHAMBER,"650.176.2912",SA_REP,6561.0,0.15,113,80
536,Billy,Alvarado,BALVARAD,"650.185.2202",SA_REP,7887.0,0.35,114,80
537,Keith,Ortiz,KORTIZ,"650.132.7883",SA_REP,11473.0,0.2,,80
538,Maria,Hart,MHART,"650.136.4295",SA_REP,8000.0,0.2,116,80
539,Kimberly,Salazar,KSALAZAR,"650.167.2574",SA_REP,6965.0,0.15,117,80
540,Albert,Olsen,AOLSEN,"650.199.6506",SA_REP,9798.0,0.4,118,80
541,Helen,Ross,HROSS,"650.147.7723",SA_REP,11424.0,0.35,119,80
542,Judy,Richards,JRICHARD,"650.166.5862",SA_REP,11326.0,0.4,120,80
543,Henry,Morris,HMORRIS,"650.165.8120",SA_REP,10852.0,0.2,113,80
544,Gary,Matthews,GMATTHEW,"650.191.9425",SA_REP,8061.0,0.3,114,80
545,Roy,Cunningham,RCUNNING,"650.177.6151",SA_REP,8440.0,,115,80
546,Megan,Mills,MMILLS,"650.197.5407",SA_REP,9994.0,0.3,116,80
547,Amy,Adams,,"650.180.1230",SA_REP,7940.0,0.3,117,80
548,Christian,Walker,CWALKER,"650.194.9317",SA_REP,10214.0,0.25,118,80
549,Susan,Russell,SRUSSELL,"650.177.3959",SA_REP,9776.0,0.4,119,80
550,Amber,Phillips,APHILLIP,"650.121.4909",SA_REP,9434.0,0.4,120,80
551,Samuel,Sanders,SSANDERS,"650.124.2092",SA_REP,,0.25,113,80
552,Katherine,Gonzalez,KGONZALE,"650.131.5661",SA_REP,9155.0,0.2,114,80
553,Alexander,Weaver,AWEAVER,"650.181.5203",SA_REP,9920.0,0.35,115,80
554,Marie,Anderson,MANDERSO,"650.138.1023",SA_REP,7852.0,0.15,116,80
555,Lauren,Wagner,LWAGNER,"650.176.3803",SA_REP,9892.0,0.25,117,80
556,Betty,Patterson,BPATTERS,"650.179.1459",SA_REP,7469.0,0.25,118,80
557,Scott,Gutierrez,SGUTIERR,"650.156.7486",SA_REP,11233.0,0.3,119,80
558,Stephanie,Young,SYOUNG,"650.129.8604",SA_REP,6176.0,0.4,120,80
559,Diana,Cruz,DCRUZ,"650.147.4016",SA_REP,8163.0,0.4,113,80
560,Kevin,Ramos,,"650.120.7418",SA_REP,10112.0,0.2,114,80
561,Julie,Rios,JRIOS,"650.156.5632",SA_REP,6513.0,0.2,115,80
562,Zachary,Jimenez,ZJIMENEZ,,SA_REP,11171.0,0.25,116,80
563,Teresa,Johnston,TJOHNSTO,"650.172.3011",SA_REP,11163.0,0.2,117,80
564,Emily,Irving,EIRVING,"650.146.6242",,11222.0,0.2,118,80
565,Julia,Bates,JBATES,"650.146.3115",SA_REP,7169.0,0.25,119,80
566,Louis,Jimenez,LJIMENEZ,"650.150.6448",SA_REP,7321.0,0.2,120,80
567,Theresa,Davis,TDAVIS,"650.174.8053",SA_REP,,0.15,113,80
568,Adam,Webb,AWEBB,"650.137.7051",SA_REP,,0.35,114,80
569,Evelyn,Ernst,EERNST,"650.127.5506",SA_REP,7066.0,0.15,115,80
570,David,Morrison,DMORRISO,"650.192.4920",SA_REP,7710.0,,116,80
571,Kelly,Howard,KHOWARD,"650.157.7279",SA_REP,7506.0,0.2,117,80
572,Pamela,Hart,PHART,"650.142.9507",SA_REP,8409.0,0.35,118,80
573,Alexander,Warren,AWARREN,"650.131.8231",SA_REP,7924.0,0.2,119,80
574,Bobby,Chambers,BCHAMBER,"650.163.4382",SA_REP,8568.0,0.15,120,80
575,Doris,Thompson,DTHOMPSO,"650.186.7258",SA_REP,8410.0,0.15,113,80
576,Joseph,Tucker,JTUCKER,"650.184.5336",SA_REP,8123.0,0.15,114,80
577,Sean,Crawford,SCRAWFOR,"650.140.5318",SA_REP,7779.0,0.25,115,80
578,John,Herrera,JHERRERA,"650.165.1551",SA_REP,,,116,80
579,Nancy,Price,NPRICE,"650.173.6273",SA_REP,8771.0,0.25,117,80
580,Louis,Edwards,,"650.156.9050",SA_REP,7065.0,0.3,,80
581,Elizabeth,Bates,EBATES,"650.195.3073",SA_REP,9507.0,0.4,119,80
582,Jeffrey,Ramos,JRAMOS,"650.179.5517",SA_REP,10792.0,0.35,120,80
583,Fred,Mavris,,"650.193.1850",SA_REP,7924.0,0.35,113,80
584,Theresa,Santos,TSANTOS,"650.139.1750",SA_REP,8787.0,0.4,114,80
585,Charlotte,Nelson,CNELSON,"650.125.7259",SA_REP,9685.0,0.4,115,80
586,Denise,Vargas,DVARGAS,"650.123.3841",SA_REP,7373.0,0.15,116,80
587,Madison,Vasquez,MVASQUEZ,"650.162.5223",SA_REP,9233.0,0.15,117,80
588,Ryan,Franklin,RFRANKLI,"650.141.7530",SA_REP,6289.0,,118,80
589,Mary,Myers,MMYERS,"650.153.4316",SA_REP,10355.0,0.4,119,80
590,Cynthia,Henderson,CHENDERS,"650.144.8727",SA_REP,6464.0,0.3,120,80
591,Alice,Jenkins,AJENKINS,"650.147.8171",SA_REP,10648.0,0.3,113,80
592,Nicholas,Hicks,NHICKS,"650.146.7792",SA_REP,8136.0,0.2,114,80
593,Paul,Feeney,PFEENEY,"650.135.8801",SA_REP,7487.0,0.3,115,80
594,Thomas,Robinson,TROBINSO,"650.176.4483",SA_REP,6212.0,,116,80
595,Ruth,Gordon,RGORDON,"650.136.1077",SA_REP,10459.0,0.15,117,80
596,Doris,Rios,DRIOS,"650.130.4102",SA_REP,7826.0,0.2,118,80
597,Thomas,Cole,TCOLE,"650.175.8646",SA_REP,,,119,80
598,Jacqueline,Boyd,JBOYD,"650.172.1824",SA_REP,7681.0,0.25,120,80
599,Stephanie,George,SGEORGE,"650.161.4735",SA_REP,10001.0,0.3,113,80
600,Stephanie,Powell,SPOWELL,"650.197.9374",,9507.0,0.35,114,80
601,Ella,Hernandez,EHERNAND,"650.167.6135",SA_REP,10377.0,0.4,115,80
602,Roy,Guzman,RGUZMAN,"650.140.1199",SA_REP,7815.0,0.4,116,80
603,Donald,Delgado,DDELGADO,"650.123.5339",SA_REP,10253.0,0.15,117,80
604,Kelly,Turner,KTURNER,"650.172.7092",SA_REP,10166.0,0.2,118,80
605,Joseph,Larson,JLARSON,"650.158.6703",SA_REP,6644.0,0.35,119,80
606,,Hunold,DHUNOLD,"650.137.8096",SA_REP,6276.0,0.15,120,80
607,Frances,Kim,,"650.174.4538",SA_REP,7115.0,0.2,113,80
608,Terry,Porter,TPORTER,"650.142.5711",SA_REP,8158.0,0.2,114,
609,Amber,Butler,ABUTLER,"650.193.7126",SA_REP,6259.0,0.3,115,80
610,Teresa,Shaw,TSHAW,,SA_REP,10227.0,0.25,116,80
611,Brandon,Fripp,,,SA_REP,6169.0,0.3,117,80
612,Frank,Medina,FMEDINA,"650.162.4857",SA_REP,8034.0,0.3,118,80
613,Judy,Butler,JBUTLER,"650.160.5000",SA_REP,11450.0,0.15,119,80
614,Jennifer,Kaufling,JKAUFLIN,"650.198.6771",SA_REP,11215.0,0.15,,80
615,William,Wallace,WWALLACE,"515.171.2630",FI_ACCOUNT,7259.0,,121,100
616,Peter,Evans,PEVANS,"515.148.9453",FI_ACCOUNT,8429.0,,121,100
617,Brian,Patel,BPATEL,"515.191.6282",FI_ACCOUNT,8204.0,,121,100
618,Daniel,George,DGEORGE,"515.167.3818",FI_ACCOUNT,7502.0,,121,100
619,Philip,Chapman,PCHAPMAN,"515.170.3245",FI_ACCOUNT,8742.0,,121,100
620,Janet,Graham,JGRAHAM,"515.126.8625",FI_ACCOUNT,8218.0,,121,100
621,Debra,White,DWHITE,"515.187.2174",FI_ACCOUNT,7231.0,,121,100
622,Dawn,Perry,DPERRY,"515.157.8960",FI_ACCOUNT,7341.0,,121,100
623,Lauren,Hughes,LHUGHES,"515.128.3412",FI_ACCOUNT,8638.0,,121,100
624,Rachel,Woods,RWOODS,"515.177.6650",FI_ACCOUNT,8122.0,,121,100
625,Nicole,Stevens,NSTEVENS,"515.136.8895",FI_ACCOUNT,8844.0,,121,100
626,George,Kochhar,GKOCHHAR,"515.158.7175",FI_ACCOUNT,8891.0,,121,100
627,Lisa,Ford,LFORD,"515.186.1317",FI_ACCOUNT,8672.0,,121,100
628,Daniel,Livingston,DLIVINGS,"515.188.2033",FI_ACCOUNT,,,121,100
629,Louis,Arnold,LARNOLD,"515.168.9942",FI_ACCOUNT,,,121,100
630,Nicole,Rogers,,"515.148.7629",FI_ACCOUNT,8831.0,,121,100
631,John,Harrison,JHARRISO,"515.128.5983",FI_ACCOUNT,8719.0,,121,100
632,Ralph,Richards,RRICHARD,"515.194.1690",FI_ACCOUNT,8758.0,,121,100
633,Susan,Franklin,SFRANKLI,"515.127.6798",FI_ACCOUNT,8410.0,,121,100
634,Sharon,Ruiz,,"515.140.6317",FI_ACCOUNT,7262.0,,121,100
635,Emily,Carroll,ECARROLL,"515.199.5564",FI_ACCOUNT,,,121,100
636,Ella,Edwards,EEDWARDS,"515.177.2990",FI_ACCOUNT,8806.0,,121,100
637,Heather,Santos,HSANTOS,"515.131.7651",FI_ACCOUNT,7791.0,,121,100
638,Terry,Baker,TBAKER,"515.143.4227",FI_ACCOUNT,8959.0,,121,100
639,Deborah,Lane,DLANE,"515.132.2648",FI_ACCOUNT,7109.0,,121,100
640,Christian,Delgado,CDELGADO,,FI_ACCOUNT,8928.0,,121,100
641,Janice,Jimenez,JJIMENEZ,"515.127.5216",FI_ACCOUNT,8716.0,,121,100
642,Jordan,Silva,JSILVA,"515.189.8120",FI_ACCOUNT,8668.0,,121,100
643,Maria,Fox,MFOX,"515.190.8267",FI_ACCOUNT,7223.0,,121,100
644,John,Gonzales,JGONZALE,"515.151.9250",FI_ACCOUNT,7015.0,,121,100
645,Shirley,Chavez,SCHAVEZ,"515.169.9209",FI_ACCOUNT,7397.0,,121,100
646,Joshua,Lopez,JLOPEZ,"515.176.9013",FI_ACCOUNT,8764.0,,121,100
647,Donna,Riley,DRILEY,"515.154.4604",FI_ACCOUNT,8569.0,,121,100
648,Tyler,Watkins,TWATKINS,"515.123.2466",FI_ACCOUNT,8685.0,,121,100
649,Megan,Barnes,MBARNES,"515.125.5583",FI_ACCOUNT,7982.0,,121,100
650,Maria,Urman,MURMAN,"515.168.8525",FI_ACCOUNT,8781.0,,121,100
651,Shirley,West,SWEST,"515.163.9554",FI_ACCOUNT,7220.0,,,100
652,Victor,Patel,,"515.185.1920",FI_ACCOUNT,8613.0,,121,100
653,Bobby,Taylor,BTAYLOR,"515.186.9003",FI_ACCOUNT,8184.0,,121,100
654,Michael,Williams,MWILLIAM,"515.145.7804",FI_ACCOUNT,7126.0,,121,100
655,Vincent,Parker,VPARKER,"515.155.6078",FI_ACCOUNT,,,121,100
656,Andrea,Ladwig,ALADWIG,"515.157.2820",FI_ACCOUNT,8484.0,,121,100
657,Mark,Hicks,MHICKS,"515.136.4028",FI_ACCOUNT,7588.0,,121,100
658,Jacqueline,Urman,JURMAN,"515.157.4667",FI_ACCOUNT,7171.0,,121,100
659,Noah,Baer,NBAER,"515.142.8608",FI_ACCOUNT,7609.0,,121,100
660,Rebecca,Moore,RMOORE,"515.183.9482",FI_ACCOUNT,8666.0,,121,100
661,Samantha,Urman,SURMAN,"515.175.4122",FI_ACCOUNT,7969.0,,121,100
662,David,Mavris,DMAVRIS,"515.199.3586",FI_ACCOUNT,8492.0,,121,100
663,Doris,Alexander,DALEXAND,"515.131.2235",FI_ACCOUNT,8877.0,,121,100
664,Judy,Smith,JSMITH,"515.164.9015",FI_ACCOUNT,7063.0,,121,100
665,Gloria,Carroll,GCARROLL,"515.192.8332",AC_ACCOUNT,7991.0,,122,110
666,Brenda,Rogers,BROGERS,"515.143.8383",AC_ACCOUNT,7984.0,,122,110
667,Sara,Murphy,SMURPHY,"515.177.4255",AC_ACCOUNT,7526.0,,122,110
668,Jeffrey,Perkins,JPERKINS,"515.163.5116",AC_ACCOUNT,6903.0,,122,110
669,Jack,Brooks,JBROOKS,"515.139.7137",AC_ACCOUNT,7376.0,,122,110
670,Carl,West,CWEST,"515.150.1274",AC_ACCOUNT,7938.0,,122,110
671,Kimberly,Larson,KLARSON,,AC_ACCOUNT,7157.0,,122,110
672,Samuel,Lee,SLEE,"515.136.8025",AC_ACCOUNT,8202.0,,122,110
673,Bobby,Kumar,BKUMAR,,AC_ACCOUNT,7894.0,,122,110
674,Marie,Bradley,MBRADLEY,"515.128.5725",AC_ACCOUNT,7525.0,,122,110
675,Patricia,Medina,PMEDINA,"515.189.8649",AC_ACCOUNT,7213.0,,122,110
676,Dennis,Contreras,DCONTRER,"515.172.1771",AC_ACCOUNT,7370.0,,122,110
677,Harold,Harper,HHARPER,"515.165.6899",AC_ACCOUNT,7182.0,,122,110
678,Anna,Feeney,AFEENEY,"515.188.2535",AC_ACCOUNT,7789.0,,,110
679,Jeffrey,Sanchez,JSANCHEZ,"515.152.1246",AC_ACCOUNT,7538.0,,122,110
680,Stephanie,Zlotkey,SZLOTKEY,"515.121.5759",AC_ACCOUNT,7676.0,,122,110
681,Alexander,Bloom,ABLOOM,"515.193.2606",AC_ACCOUNT,7746.0,,122,110
682,Benjamin,Dellinger,BDELLING,"515.183.7818",AC_ACCOUNT,8252.0,,122,110
683,Nancy,Clark,NCLARK,"515.157.3714",AC_ACCOUNT,8065.0,,122,110
684,Timothy,Rogers,TROGERS,"515.157.2347",AC_ACCOUNT,7708.0,,122,110
685,,Hayes,AHAYES,"515.146.1033",AC_ACCOUNT,7702.0,,122,110
686,Jack,Willis,JWILLIS,"515.140.4850",AC_ACCOUNT,7003.0,,122,110
687,Janice,Carroll,,"515.151.3091",AC_ACCOUNT,7201.0,,122,110
688,Nancy,Rajs,NRAJS,"515.198.7973",AC_ACCOUNT,7033.0,,122,110
689,Margaret,Young,MYOUNG,"515.195.3590",AC_ACCOUNT,7277.0,,122,110
690,Jonathan,James,JJAMES,"515.180.6098",AC_ACCOUNT,7364.0,,122,110
691,Sara,Fisher,SFISHER,"515.167.1933",AC_ACCOUNT,,,122,110
692,Janice,Alexander,JALEXAND,"515.194.2563",AC_ACCOUNT,7815.0,,122,110
693,Larry,Seo,LSEO,"515.129.7332",AC_ACCOUNT,7776.0,,122,110
694,Kelly,Everett,KEVERETT,"515.198.3412",AC_ACCOUNT,7624.0,,122,110
695,Joyce,Vance,JVANCE,"515.163.6253",AC_ACCOUNT,7354.0,,122,110
696,Howard,Walker,HWALKER,"515.127.7657",AC_ACCOUNT,8289.0,,122,110
697,Julia,Spencer,JSPENCER,"515.145.2246",AC_ACCOUNT,8086.0,,122,110
698,Angela,Long,ALONG,"515.190.1561",AC_ACCOUNT,7060.0,,122,110
699,Frances,Martin,FMARTIN,"515.160.5926",AC_ACCOUNT,,,122,110
